track_id,track_name,track_danceability,track_energy,track_temp,track_loudness,track_disco_id,disco_id,disco_name,disco_release
6zxPowMr2gKSJzbCAhY36H,Magic (Intro) - From the Infinite Disco Livestream,0.341,0.432,70.727,-6.907,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
7uKEjZMEkTwPg8rFqxYIgY,Come into My World (Interlude) - From the Infinite Disco Livestream,0.184,0.501,95.681,-7.52,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
4sbZiAHbu9ZvLwh83ZDq4n,I Love It - From the Infinite Disco Livestream,0.6,0.846,119.948,-5.086,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
5JzyWCXPtpBBZyveTFPnS9,In Your Eyes - From the Infinite Disco Livestream,0.662,0.801,123.941,-5.954,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
7pjtz9ucObOWYdhrnJXbvh,Light Years - From the Infinite Disco Livestream,0.59,0.877,126.001,-6.491,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
4BszG7lMVSOpkzObxtJ1j9,Supernova - From the Infinite Disco Livestream,0.638,0.879,123.933,-5.678,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
4UpytgtXk9SDB383U39DIt,Light Years (Reprise) - From the Infinite Disco Livestream,0.249,0.635,65.225,-8.74,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
2wHXHr3pa0lxapPG41C7Tg,I Should Be so Lucky (Interlude) - From the Infinite Disco Livestream,0.35,0.221,102.561,-14.123,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
3Vd3nRriv6j5Phm2E4RiAX,Dance Floor Darling - From the Infinite Disco Livestream,0.449,0.777,107.234,-5.821,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
7esBOO0jqQOd6u4FUGmTRm,All the Lovers (with House Gospel Choir) - From the Infinite Disco Livestream,0.558,0.841,119.914,-5.962,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
0F1lH9YTXRMtjunlbsqZ1z,Say Something (with House Gospel Choir) - From the Infinite Disco Livestream,0.627,0.857,107.04,-5.179,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
3W9Lrxq2wNN0yvsCzigYtm,Real Groove - From the Infinite Disco Livestream,0.785,0.713,116.896,-5.413,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
0xZsrT29Goh3L5aGrqdK1H,Slow / Love to Love You Baby - From the Infinite Disco Livestream,0.665,0.785,102.039,-6.511,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
5HwgIa33ePCOZdYxP0ooIR,Monday Blues - From the Infinite Disco Livestream,0.732,0.892,128.041,-4.893,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
14Z88g82o7qV2K3KlVkODD,Where Does the DJ Go? - From the Infinite Disco Livestream,0.736,0.797,133.059,-5.219,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
4TXoLO7SV5OoXHmaMbwmfO,Love at First Sight - From the Infinite Disco Livestream,0.613,0.813,124.982,-4.744,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
2HIgjk4AqqOOU5QyoNbPIO,Last Chance - From the Infinite Disco Livestream,0.69,0.911,119.91,-5.708,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
7bTYFhVe2zeNB7hYAvYe5G,Magic - From the Infinite Disco Livestream,0.67,0.83,106.016,-5.428,7FuqPFZVmhRJ96S5XajcoJ,7FuqPFZVmhRJ96S5XajcoJ,Infinite Disco,2022-04-08
4ibE9BT956FpgBs3k0ciIS,Magic - Extended Mix,0.684,0.735,106.026,-5.931,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
7oG8XoJjdlMNYKBiZnXI6m,Miss a Thing - Extended Mix,0.727,0.85,115.024,-6.208,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
2UmaMJLqv0rCXq2ix35WPa,Real Groove - Extended Mix,0.762,0.66,116.999,-5.45,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
3ydlKAkjWPIn5cP9LPF7fD,Monday Blues - Extended Mix,0.755,0.816,128.005,-5.347,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
0fABGf7C0B7U2f0TvGjcli,Supernova - Extended Mix,0.684,0.862,123.98,-4.186,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
6W2ECdBNRoqVfHLRAPo71h,Say Something - Extended Mix,0.621,0.861,107.013,-5.471,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
1ei5ZZR1orkUUlxglGqAV4,Last Chance - Extended Mix,0.725,0.787,119.998,-4.128,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
1q2CeJownCJTzdzraSErXP,I Love It - Extended Mix,0.694,0.825,119.966,-5.098,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
4738frkPAknK0I2NRAWp7V,Where Does the DJ Go? - Extended Mix,0.798,0.775,132.964,-4.799,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
0IhTimEc0U9LRnXNqOuQCe,Dance Floor Darling - Extended Mix,0.438,0.753,107.294,-5.103,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
037BhHlkMy3T5sv6s1i7ui,Unstoppable - Extended Mix,0.757,0.828,120.025,-5.255,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
7vzpChZZs4ABM1eicGJjsl,Celebrate You - Extended Mix,0.705,0.832,118.022,-5.967,29SeXSOfJNZetqkzF7stl9,29SeXSOfJNZetqkzF7stl9,DISCO (Extended Mixes),2021-12-10
1eaQEyGZ7GxTwD9pvOyuUm,Magic,0.732,0.782,106.048,-4.844,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
4HIBFkvEzvh1dCSJLWrs3h,Miss a Thing,0.715,0.87,114.999,-6.095,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
06nUxOrL0zO1O6AXIQGyG3,Real Groove,0.816,0.596,116.995,-6.122,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
1Pu79jKY5Nasvr1KqtxWhE,Monday Blues,0.688,0.914,128.07,-4.33,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
4dYjdil4dUSEsdsjiGYd4i,Supernova,0.568,0.929,124.0,-3.274,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
7wYHzDOBDzKjnboVQNKhN2,Say Something,0.635,0.845,107.013,-4.816,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
6oOrGosHjR86tJePXzgMPb,Last Chance,0.592,0.962,119.899,-3.897,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
6kj7sSnW4pNYXxp6DPvJSJ,I Love It,0.573,0.85,119.873,-4.064,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
6Dg1zup2zSFedEzGzK4aPe,Where Does the DJ Go?,0.771,0.82,133.002,-4.398,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
19NqcVhzR4dcE2IfzxVTJU,Dance Floor Darling,0.429,0.803,107.295,-4.611,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
64xgD7ogQMKSrwTniJuvPT,Unstoppable,0.756,0.769,120.008,-5.024,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
2uaa6oYRtG1HRc8QvUnuyr,Celebrate You,0.6,0.85,117.961,-5.064,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
6otnKcOKKcWrA3bFDdaBjR,Till You Love Somebody,0.676,0.903,111.973,-4.323,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
3QTsfaTAKKkOAzVxfIMWtw,Fine Wine,0.78,0.881,120.032,-4.537,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
4xtUNm4zilnoQisa5lHEp3,Hey Lonely,0.741,0.853,127.954,-6.384,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
4g10nJDHyLi6mhvaXtKKN5,Spotlight,0.744,0.824,124.985,-5.627,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
3WYqZhwammjFtFLfZfT38u,A Second to Midnight,0.803,0.764,122.014,-5.233,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
39ZodJWhyGqHZw2uNMr8mj,Kiss of Life,0.694,0.822,123.922,-6.124,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
36AHZnLUtm7QmS1VhuxeiF,Can't Stop Writing Songs About You,0.754,0.828,101.035,-5.226,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
2Qs0qG326Ms5mtFzeH5ewp,Real Groove - Studio 2054 Remix,0.767,0.643,119.981,-6.178,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
1MYI6K0RdSC013yoWXG8U3,Say Something - Basement Jaxx Remix,0.717,0.838,125.02,-9.202,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
3PkV1XtwCrdNHA1iYFzCVK,Say Something - F9 Club Mix,0.566,0.934,120.997,-5.065,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
0OltmGIZPVuqeh9sX8PAzP,Say Something - Syn Cole Extended Mix,0.707,0.732,124.011,-5.053,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
4QNc9N0xECc90SHCd8kyy3,Magic - Purple Disco Machine Extended Mix,0.778,0.756,118.007,-6.331,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
1zFBtgQqy24SnTHlf0ir17,Real Groove (feat. Dua Lipa) - Studio 2054 Initial Talk Remix,0.668,0.933,119.97,-4.64,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
3sulrbP7EKceSCQPMUimiZ,Dance Floor Darling - Linslee's Electric Slide Remix,0.711,0.782,114.029,-5.17,48ausuYzcDZAqD7ML9sPcU,48ausuYzcDZAqD7ML9sPcU,DISCO: Guest List Edition,2021-11-12
0I4658wYMK45Ffx1IlKRjG,Magic,0.732,0.782,106.048,-4.844,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
2rhWHc0UBesug1jvEupeBz,Miss a Thing,0.715,0.87,114.999,-6.095,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
6E6F7dSFvpV6NRBjcSZpEP,Real Groove,0.816,0.596,116.995,-6.122,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
5nbbip1PNoj2qGDk78jhtS,Monday Blues,0.688,0.914,128.07,-4.33,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
2kYDYNJcZyEADRXwoZgQUk,Supernova,0.568,0.929,124.0,-3.274,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
6FG0Mgz3S4aiCIheLLzJTr,Say Something,0.635,0.845,107.013,-4.816,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
0wxoaq47Mntk6Mim0yy9Cp,Last Chance,0.592,0.962,119.899,-3.897,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
6g225JcOUd88PRslWGsRD3,I Love It,0.573,0.85,119.873,-4.064,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
3H69LHx93IQP4v5JFu4jqu,Where Does the DJ Go?,0.771,0.82,133.002,-4.398,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
6xirsz3SXZ60Ra1RpMTjKv,Dance Floor Darling,0.429,0.803,107.295,-4.611,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
1TyxgwasQgjzAHLE9fHzjC,Unstoppable,0.756,0.769,120.008,-5.024,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
4aBgnyu1gwtanXDV5qoLKr,Celebrate You,0.6,0.85,117.961,-5.064,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
61azckTbJNojkY0OFmy0vL,Till You Love Somebody,0.676,0.903,111.973,-4.323,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
5xSVRg9CYfWoR5GGXnngBV,Fine Wine,0.78,0.881,120.032,-4.537,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
5TISDUUIHSAzzdYAfjSBDO,Hey Lonely,0.741,0.853,127.954,-6.384,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
6BwfMUZAR2OFb9mpqmfi7v,Spotlight,0.744,0.824,124.985,-5.627,7EBIA9cqbuqkyWfp3UCitD,7EBIA9cqbuqkyWfp3UCitD,DISCO (Deluxe),2020-11-06
6aTNHcV3CnDuGc4eQNMVpb,Golden Intro - Live,0.229,0.659,101.41,-12.411,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
1zcRIeWXa06DuJ6Pb2SQr0,Golden - Live,0.658,0.796,102.019,-7.591,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
72vTIhb67kLwJxOisT3Udk,Get Outta My Way - Live,0.583,0.879,128.02,-7.446,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
2EmOYgV9NIPiafwu4p0y1H,Better the Devil You Know - Live,0.602,0.923,123.925,-7.714,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
6MkAXl4IYEjpM37TkvjS6N,Blue Velvet - Live,0.306,0.316,81.585,-12.845,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
6FSZMYFSSqVEdVQ05b5VHG,Confide in Me - Live,0.53,0.476,108.978,-9.865,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
4bVnLxsaDg2X0G1Fwu8YzP,I Believe in You - Live,0.435,0.837,123.971,-9.086,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
697kWRLyvYiFSF0TdKavRH,Where the Wild Roses Grow - Live,0.3,0.398,175.721,-16.008,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
4h9Nyz7LfEVavs6vU5nVER,In Your Eyes - Live,0.426,0.743,123.938,-9.122,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
0hFpMYazP0lpqr2EmHFG1I,Lifetime to Repair - Live,0.694,0.509,115.044,-9.498,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
3EyQFmBbGWVAAcnS4x2pM9,Shelby '68 - Live,0.564,0.615,92.966,-10.733,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
1Xc3OIq5UCLap0mXrqS4DX,Radio On - Live,0.518,0.447,87.995,-10.391,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
4wj8cNZ7kkhtrWU5AOzPiD,Wow - Live,0.728,0.746,124.007,-8.292,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
32aO6tPxOiLJVK5ZRIY4JH,Can't Get You Out of My Head - Live,0.548,0.834,129.971,-7.589,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
3etk9rliuKLEhoHhFVE1eG,The Chain - Live,0.398,0.955,155.061,-9.012,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
6XcViaEvRchVw3kNbGnfN9,Slow / Being Boiled - Live,0.647,0.721,107.978,-11.974,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
0hr3QRBLRkSypD2kzjbLgx,Kids - Live,0.541,0.845,92.407,-7.45,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
2VPTyAJNIfaBhnWICWXXlm,The One - Live,0.32,0.641,127.9,-9.227,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
6tQRngPVdxxtopH4TfPlMa,Stop Me from Falling - Live,0.356,0.771,113.296,-7.785,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
1ZIaHyUsJWHIVfUP40FEO3,Wouldn't Change a Thing - Live,0.603,0.674,111.968,-9.704,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
4ZBfUqumSuhKfS1YYztLfU,I'll Still Be Loving You - Live,0.463,0.431,111.753,-9.963,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
5iOmPkYER1C3K7AcHeIbns,Especially for You - Live,0.481,0.793,80.048,-8.293,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
6gHTNpuQmSCTywwnd5ZX9n,Lost Without You - Live,0.471,0.629,93.825,-8.733,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
58ZPmO40Ngxia3lXrEQnIT,All the Lovers - Live,0.555,0.568,120.007,-8.894,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
57mzi3rHMe8PKvBf3uPNTK,New York City - Live,0.677,0.796,122.001,-9.821,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
18bWaOzxGT1cu8TErbFDV7,Raining Glitter - Live,0.616,0.834,122.963,-7.177,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
1lAyw4U5TkVUpVXLn81Jn1,On a Night Like This - Live,0.579,0.914,127.977,-7.487,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
2IArX2x5oXHs7US3Y1buGu,The Loco-Motion - Live,0.697,0.946,127.998,-8.438,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
17CMeJ1lPLnKRuuphR3G7Y,Spinning Around - Live,0.541,0.898,124.006,-7.274,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
2UkUQOyipFhviypnlcbonx,Love at First Sight - Live,0.571,0.815,127.99,-7.754,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
6ysFwo70InXH6ZoeqWHLdN,Dancing - Live,0.47,0.804,109.935,-7.843,7AKOsqGksYI7n8nsCNYP60,7AKOsqGksYI7n8nsCNYP60,Golden: Live in Concert,2019-12-06
5MsZuMAlhpfoQe9NIx5NcF,Dancing,0.487,0.656,109.812,-6.627,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
06tyDruXw0XzM0ASVmIR37,Stop Me from Falling,0.615,0.73,112.904,-4.441,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
7Cap2DKtDKo0u54IQebUaE,Golden,0.635,0.75,102.055,-4.658,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
0Zp9nCq2j9AXJoZ6mn3kzF,A Lifetime to Repair,0.679,0.642,115.002,-3.482,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
5nzISEeYq2xfQiYxZl78sY,Sincerely Yours,0.579,0.627,85.04,-4.946,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
1b8D2IpqKMeweXW91n3rY8,One Last Kiss,0.518,0.882,114.897,-3.978,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
2ZY0jsivcWp8KX5BsYkriT,Live a Little,0.649,0.784,109.981,-4.834,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
402tJQLOb6vlVPpdv5p3Wv,Shelby '68,0.605,0.807,92.968,-6.138,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
2d1La8JUubXi3zUe6H6eau,Radio On,0.535,0.512,88.026,-5.986,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
3X5hQE3OojrctTBsl4KcdG,Love,0.432,0.695,149.887,-4.577,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
4uv94t119y9ISgd7U1nWnL,Raining Glitter,0.597,0.886,122.961,-4.065,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
2BIwojQkhQYB5lPVoqMXTo,Music's Too Sad Without You,0.39,0.577,159.85,-6.629,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
6T2GmySGe8Ph4xByulFHFA,Lost Without You,0.388,0.79,93.745,-5.279,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
6mvw8cIIprcE1ktKQz5yxo,Every Little Part of Me,0.66,0.879,110.072,-3.317,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
3wzCC7odtdS1l9NTfdeE5P,Rollin',0.657,0.796,113.979,-4.635,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
5gsUgLDCENVj0VDtRybHu0,Low Blow,0.89,0.738,119.986,-4.199,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
16FbHwKRPjfCgdyJAoAlKW,Stop Me from Falling,0.576,0.894,113.144,-2.286,5vroCXY4FWNiIAovi5KsQB,5vroCXY4FWNiIAovi5KsQB,Golden,2018-04-06
4xjKPpeWbUCgQo6VnJLHZB,It's the Most Wonderful Time of the Year,0.201,0.762,202.936,-5.802,27kFmSAWcM5QRPzpbl1gvI,27kFmSAWcM5QRPzpbl1gvI,Kylie Christmas (Snow Queen Edition),2016-11-25
49KLGV7yCBkELSc74Dpfvk,Santa Claus Is Coming to Town (feat. Frank Sinatra),0.465,0.536,142.202,-6.719,27kFmSAWcM5QRPzpbl1gvI,27kFmSAWcM5QRPzpbl1gvI,Kylie Christmas (Snow Queen Edition),2016-11-25
5F4HinmPjVO6AUZlJkXEGN,Winter Wonderland,0.568,0.507,131.815,-7.986,27kFmSAWcM5QRPzpbl1gvI,27kFmSAWcM5QRPzpbl1gvI,Kylie Christmas (Snow Queen Edition),2016-11-25
77zq8twpxGTmTTPGV8fSPe,Only You (with James Corden),0.483,0.301,94.979,-10.247,27kFmSAWcM5QRPzpbl1gvI,27kFmSAWcM5QRPzpbl1gvI,Kylie Christmas (Snow Queen Edition),2016-11-25
53mMJT7IYRXCTPQCy1xOlJ,Stay Another Day,0.257,0.241,79.887,-9.426,27kFmSAWcM5QRPzpbl1gvI,27kFmSAWcM5QRPzpbl1gvI,Kylie Christmas (Snow Queen Edition),2016-11-25
